dlambdat	costheta_jn	redshift	v1_end_time	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	h1_cplx_snr_arg	m1_source	sky_frame	mc_source	deltalogl	h1_cplx_snr_amp	l1v1_delay	mf_source	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	e_rad	logpost	v1h1_delay	m2_source	v1l1_delay	mtotal_source	psi	h1v1_relative_phase	loglh1	theta_jn	time	mf	af	optimal_snr	lambdat	alpha	cycle	distance	l1v1_relative_phase	lal_pnorder	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	v1_cplx_snr_arg	flow	l1_cplx_snr_arg	t0	q	v1_cplx_snr_amp	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
8.324259066406466445e+01	8.466617791674597715e-01	2.476214308339034359e-02	8.943836789899387360e+08	1.552840467209425590e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.458923697887183124e-02	1.838928015538852989e+00	2.355570773860446465e+01	2.699888612591408776e+00	2.678065953089156892e+02	1.000000000000000000e+00	-7.160815268025068292e+00	-1.663005887530885629e-02	1.321497636932430719e+00	1.000000000000000000e+00	1.146790704618211310e+00	5.597232969133783627e+02	1.868671895218077594e+01	9.793639183044433594e-03	2.507552015051441874e+00	3.888607025146484375e-03	1.174342149844821819e+02	1.354220750502513892e+00	6.522559615370329134e-01	8.943836789801450968e+08	1.345667862088894884e+00	1.270970406482128112e-01	5.743076035409570750e+02	-5.905032157897949219e-03	1.313151418767223744e+00	-9.793639183044433594e-03	2.634649055699654685e+00	6.921544620687432037e-01	5.934835603321531039e-02	1.744824866199805058e+02	5.611160010574501866e-01	8.943836790002876520e+08	2.569644376837189714e+00	6.870196739481224668e-01	3.404121660978436381e+01	7.429306549361949692e+02	1.171941168780285647e+00	5.500000000000000000e+03	1.113962915811836041e+02	8.393759301208714163e-02	7.000000000000000000e+00	-3.888607025146484375e-03	1.175187700132669599e+00	2.314766151343793155e+01	5.905032157897949219e-03	1.458430662757874252e+01	-7.597841490852434709e-02	3.000000000000000000e+01	7.959178103562879539e-03	8.943836789840337038e+08	9.936842731065481660e-01	1.537108965027585761e+01	8.943836789840337038e+08	2.499974911544481093e-01	5.000000000000000000e+00	1.904735439758997018e+01	2.948345136321210092e+00	0.000000000000000000e+00	5.808351366782583680e-01	3.346312571928087465e+01
1.996918398169514717e+02	9.710523331705077643e-01	2.776914331990338464e-02	8.943836789891352654e+08	1.555814421999552799e+01	1.000000000000000000e+02	0.000000000000000000e+00	9.144640530841563475e-02	5.859866768453244390e+00	2.403285384880443587e+01	2.715371526852013773e+00	2.664081478157485208e+02	1.000000000000000000e+00	-7.928991460239630307e+00	7.093824547271727378e-03	1.449854846711526424e+00	1.000000000000000000e+00	1.143422198561410807e+00	5.589551207211637802e+02	1.861478027204076113e+01	1.000583171844482422e-02	2.516778021821528988e+00	4.067778587341308594e-03	1.194712755069810299e+02	1.490116073742915326e+00	6.536186248137396682e-01	8.943836789791294336e+08	1.225255453109098669e+00	1.252272811211252446e-01	5.740812051668251570e+02	-5.938053131103515625e-03	1.192150456231128253e+00	-1.000583171844482422e-02	2.642005302942654232e+00	2.610048224294601926e+00	2.130892868225764403e-03	1.730756973984342721e+02	2.411987408707577940e-01	8.943836789992671013e+08	2.586666791413874122e+00	6.815882354646211061e-01	3.447048378127621504e+01	3.141008009135688894e+02	1.152444180151605657e+00	6.000000000000000000e+03	1.252023078484193235e+02	-8.931551244018987035e-02	7.000000000000000000e+00	-4.067778587341308594e-03	1.175174053468421631e+00	2.318402423896601050e+01	5.938053131103515625e-03	1.512608444566140342e+01	4.962931679045966445e-03	3.000000000000000000e+01	-8.435258076114407477e-02	8.943836789831972122e+08	8.222550408650163289e-01	1.545828086900688270e+01	8.943836789831972122e+08	2.476214281542974405e-01	5.000000000000000000e+00	1.919844619824875309e+01	2.958902342562651722e+00	0.000000000000000000e+00	5.590941413452905628e-01	3.345071261822830166e+01
3.564706356013202253e+02	8.509743038609269838e-01	2.586224879629714715e-02	8.943836789891889095e+08	1.488482323512732464e+01	1.000000000000000000e+02	0.000000000000000000e+00	9.717203984251909787e-04	6.101626134822362602e+00	2.269358553457765026e+01	2.708599075960974822e+00	2.680059897083551164e+02	1.000000000000000000e+00	-4.764881664784900828e+00	1.103049545073564886e-03	1.416502972421414874e+00	1.000000000000000000e+00	1.145587072831472319e+00	5.621192305166185861e+02	1.870183200438131266e+01	9.941101074218750000e-03	2.514190577373678348e+00	3.931164741516113281e-03	1.193211043028005065e+02	1.453136924714871991e+00	6.484823431537278804e-01	8.943836789792478085e+08	1.255462151246103053e+00	1.261240254291142726e-01	5.769773642502025268e+02	-6.009936332702636719e-03	1.223811630381377746e+00	-9.941101074218750000e-03	2.640314602802792621e+00	2.374422858312347007e+00	-2.790243787228208205e-02	1.747921365054629348e+02	5.529587272153726474e-01	8.943836789994138479e+08	2.579213199607022666e+00	6.839828555846788616e-01	3.272452293832296988e+01	2.914923721681130360e+02	1.167325775194476112e+00	6.500000000000000000e+03	1.164402660732193624e+02	-2.887415827070727303e-02	7.000000000000000000e+00	-3.931164741516113281e-03	1.175214530726861772e+00	2.315656138370075112e+01	6.009936332702636719e-03	1.485813373358396028e+01	2.900548741735557712e-02	3.000000000000000000e+01	1.313291466481886444e-04	8.943836789831790924e+08	8.639668636129689272e-01	1.546520974324454301e+01	8.943836789831789732e+08	2.486684635598024051e-01	5.000000000000000000e+00	1.828490126811320593e+01	2.955124845394732525e+00	0.000000000000000000e+00	5.737457710785364151e-01	3.353957010635826919e+01
4.962330067928482435e+01	8.134127435653077942e-01	2.423196311833756764e-02	8.943836789893296957e+08	1.526315531781218837e+01	1.000000000000000000e+02	0.000000000000000000e+00	-1.437901916834416483e-02	1.572118863630910912e+00	2.316857401181116671e+01	2.705151341182056690e+00	2.684070271015943945e+02	1.000000000000000000e+00	-3.862394418448429789e+00	-3.313710238062188979e-02	1.395203910079474641e+00	1.000000000000000000e+00	1.147423489250377626e+00	5.630217177629550633e+02	1.870277316760426700e+01	9.942770004272460938e-03	2.514487820580942667e+00	3.907203674316406250e-03	1.199101316516210574e+02	1.429012439771080833e+00	6.470153751997940184e-01	8.943836789793869257e+08	1.276138901410975635e+00	1.266632453807714498e-01	5.776473934870583662e+02	-6.035566329956054688e-03	1.245947155882239477e+00	-9.942770004272460938e-03	2.641151065961714117e+00	6.765329322492299458e-01	-3.322581693056125829e-02	1.747045590097395689e+02	6.208010737352004371e-01	8.943836789995605946e+08	2.575418796710769342e+00	6.852014286536017851e-01	3.346804396393289238e+01	4.147032849115580575e+02	1.169928729978750193e+00	7.000000000000000000e+03	1.089682813024906238e+02	-1.884679776221753755e-02	7.000000000000000000e+00	-3.907203674316406250e-03	1.175227812923007154e+00	2.317332486762004606e+01	6.035566329956054688e-03	1.462567572410328687e+01	8.871454993956624823e-05	3.000000000000000000e+01	-1.875808321227775272e-02	8.943836789832941294e+08	8.930215482346712808e-01	1.548776008547985228e+01	8.943836789832941294e+08	2.492015981948546566e-01	5.000000000000000000e+00	1.871799227415468536e+01	2.955054822022582961e+00	0.000000000000000000e+00	5.760400619568388780e-01	3.355668775740473109e+01
2.534738589427883255e+02	9.271066402020955444e-01	2.675772559986490384e-02	8.943836789896054268e+08	1.544551087441467629e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.157898298704452600e-02	1.856278640108275813e+00	2.391641187877759123e+01	2.703069122186190221e+00	2.680394896135260296e+02	1.000000000000000000e+00	-5.585639252843970226e+00	-1.924388436272617478e-02	1.373494297682064991e+00	1.000000000000000000e+00	1.144619090160032382e+00	5.612984729285594767e+02	1.868995268376095353e+01	1.005470752716064453e-02	2.506066174787330958e+00	3.904938697814941406e-03	1.188713310565869818e+02	1.410245881212421004e+00	6.421437463899135611e-01	8.943836789795507193e+08	1.292823240973769439e+00	1.265598622916401794e-01	5.762007649168352827e+02	-6.149768829345703125e-03	1.259131739396906369e+00	-1.005470752716064453e-02	2.632626037078971137e+00	4.228899779131980452e-01	-1.267380100429837952e-01	1.743876522584464794e+02	3.841785040998267342e-01	8.943836789997521639e+08	2.573122805827393833e+00	6.859477638171431746e-01	3.441038131847417958e+01	5.198087339474474220e+02	1.170180591184372565e+00	7.500000000000000000e+03	1.205519262357273362e+02	-1.051590270559392692e-01	7.000000000000000000e+00	-3.904938697814941406e-03	1.175246493690901728e+00	2.316561453688055394e+01	6.149768829345703125e-03	1.490229198827580781e+01	1.074941256802577905e-01	3.000000000000000000e+01	2.335098624318473950e-03	8.943836789834556580e+08	9.167360516325704367e-01	1.550844259219122456e+01	8.943836789834556580e+08	2.495282310128493497e-01	5.000000000000000000e+00	1.932655631911181970e+01	2.960014296558008962e+00	0.000000000000000000e+00	5.739898488958070644e-01	3.351708408853717458e+01
-1.027321854559788790e+02	8.211934595379858370e-01	2.455221473967317963e-02	8.943836789899792671e+08	1.503639598457521487e+01	1.000000000000000000e+02	0.000000000000000000e+00	-8.269253494126438397e-03	2.585998164280378653e+00	2.354265470761679424e+01	2.700566779316434296e+00	2.692257756306412944e+02	1.000000000000000000e+00	-5.605203089095797786e+00	3.027490510365264675e-03	1.342665995808678403e+00	1.000000000000000000e+00	1.147078093160278200e+00	5.612789090923076856e+02	1.874298913620508245e+01	1.004111766815185547e-02	2.508776134190253693e+00	3.927350044250488281e-03	1.164309575788373223e+02	1.375631419661430321e+00	6.440345136442362506e-01	8.943836789799381495e+08	1.324935359655003975e+00	1.270746701561278336e-01	5.758685338955669977e+02	-6.113767623901367188e-03	1.293184808537702901e+00	-1.004111766815185547e-02	2.635850804346381526e+00	2.972568064555934253e+00	-1.190621410897585442e-01	1.756221758828290831e+02	6.072970401446570188e-01	8.943836790001294613e+08	2.570372144570660211e+00	6.868241886177429700e-01	3.376761948219824205e+01	6.258639422889473281e+02	1.167741509753667639e+00	8.000000000000000000e+03	1.104346819287938644e+02	-1.107928875956321058e-01	7.000000000000000000e+00	-3.927350044250488281e-03	1.175241400826724236e+00	2.320846741745889474e+01	6.113767623901367188e-03	1.458962480325934408e+01	1.220896316001239823e-01	3.000000000000000000e+01	1.129674400449181063e-02	8.943836789838654995e+08	9.631470615734383234e-01	1.537592712780361204e+01	8.943836789838654995e+08	2.499118994574087704e-01	5.000000000000000000e+00	1.897109197193227814e+01	2.959546433193081860e+00	0.000000000000000000e+00	5.720897042519624831e-01	3.350561837609101445e+01
-1.263977919175428610e+02	9.287949368731824862e-01	2.824916267588390567e-02	8.943836789894886017e+08	1.472851541900588224e+01	1.000000000000000000e+02	0.000000000000000000e+00	4.910665828363125485e-02	1.620996536467460558e+00	2.257130084665303116e+01	2.705328646599679310e+00	2.688607748773553112e+02	1.000000000000000000e+00	-4.040856019312328407e+00	-3.238377662615351659e-03	1.391414287055771304e+00	1.000000000000000000e+00	1.142921813089626593e+00	5.628432561620911656e+02	1.870417680403549809e+01	9.851217269897460938e-03	2.504860124271831356e+00	3.998756408691406250e-03	1.192359877257889025e+02	1.430720575600358702e+00	6.561885447443112085e-01	8.943836789796373844e+08	1.274608070999320830e+00	1.261448352259382233e-01	5.779404388481007118e+02	-5.852460861206054688e-03	1.239590672441998498e+00	-9.851217269897460938e-03	2.631004959497769580e+00	7.417150303226047736e-01	7.719603326862012338e-02	1.747464935589469519e+02	3.796485536337263489e-01	8.943836789997601509e+08	2.575620325402721011e+00	6.851235449382413467e-01	3.247256431424572298e+01	4.947999755209700083e+02	1.159965949423715559e+00	8.500000000000000000e+03	1.274117432167729049e+02	2.808937498498886853e-02	7.000000000000000000e+00	-3.998756408691406250e-03	1.175208397313411535e+00	2.322908776169747469e+01	5.852460861206054688e-03	1.509718268600952129e+01	-8.043441093123550323e-02	3.000000000000000000e+01	-5.234503594624647510e-02	8.943836789836361408e+08	8.908853991035041719e-01	1.550999077939007798e+01	8.943836789836361408e+08	2.491675170855787991e-01	5.000000000000000000e+00	1.811283094341719035e+01	2.951544006436289891e+00	0.000000000000000000e+00	5.689541276684995097e-01	3.356916818100855693e+01
-2.029176496354964172e+02	8.260462283220596502e-01	2.598167934218202288e-02	8.943836789894945621e+08	1.436351614978731028e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.045713188752751321e-02	9.793674121365381069e-01	2.228383510394730394e+01	2.704224988764155846e+00	2.668259186046024070e+02	1.000000000000000000e+00	-7.217939342773394884e+00	-5.665186784487518355e-04	1.386201848815793225e+00	1.000000000000000000e+00	1.145422669260579562e+00	5.596661728386300183e+02	1.867937163196491213e+01	9.855866432189941406e-03	2.509221772533571482e+00	3.902673721313476562e-03	1.186267018147247398e+02	1.422217700755265213e+00	6.504303719943738127e-01	8.943836789796386957e+08	1.282007288008890855e+00	1.265221624828853919e-01	5.744954067681304650e+02	-5.953192710876464844e-03	1.249542086200663871e+00	-9.855866432189941406e-03	2.635743935016456874e+00	1.376151572732396744e+00	9.472212101782062632e-04	1.742135524193029141e+02	5.987403207306699615e-01	8.943836789997924566e+08	2.574415568025960610e+00	6.854901090968931188e-01	3.203269854680699780e+01	4.451371991969237456e+02	1.170421239036952166e+00	9.000000000000000000e+03	1.169883356345856811e+02	2.140435309770571948e-02	7.000000000000000000e+00	-3.902673721313476562e-03	1.175182673764574304e+00	2.312045860786923868e+01	5.953192710876464844e-03	1.482923392950046626e+01	-1.513739888626979783e-03	3.000000000000000000e+01	1.989061320907854410e-02	8.943836789835413694e+08	9.014142401181506337e-01	1.544066589902700137e+01	8.943836789835413694e+08	2.493279293945508956e-01	5.000000000000000000e+00	1.797814987882501114e+01	2.951178354586215136e+00	0.000000000000000000e+00	5.782295539959180219e-01	3.348806405949490994e+01
-2.624947332437533873e+02	9.791295156532763277e-01	3.074915609000522868e-02	8.943836789893922806e+08	1.424664578659611180e+01	1.000000000000000000e+02	0.000000000000000000e+00	-7.492179579972324532e-02	1.168059199648729951e+00	2.187304597132247608e+01	2.703750181917686124e+00	2.671663076991435446e+02	1.000000000000000000e+00	-7.308646082122867149e+00	-3.331168783553668800e-02	1.375274279598876603e+00	1.000000000000000000e+00	1.140149053864361717e+00	5.595754660992805611e+02	1.867867328379273317e+01	9.828329086303710938e-03	2.497101212435155926e+00	3.820300102233886719e-03	1.185647026828885799e+02	1.417562803088832091e+00	6.467715719638369443e-01	8.943836789795639515e+08	1.286187378828854033e+00	1.259910946921798391e-01	5.749140964482488698e+02	-6.008028984069824219e-03	1.247818027528458940e+00	-9.828329086303710938e-03	2.623092307127335765e+00	1.136864033334955781e+00	-1.341479049247240596e-02	1.738444557172485077e+02	2.046630757849794147e-01	8.943836789997348785e+08	2.573884967388865963e+00	6.856770660357749403e-01	3.157489136408640462e+01	4.223164140949414787e+02	1.179340702181163492e+00	9.500000000000000000e+03	1.389432673316030957e+02	6.150700530725083937e-02	7.000000000000000000e+00	-3.820300102233886719e-03	1.175207675087508896e+00	2.317098722795993382e+01	6.008028984069824219e-03	1.533863034896828381e+01	-1.989689734306439306e-02	3.000000000000000000e+01	4.161010796418652263e-02	8.943836789833842516e+08	9.073230307865621791e-01	1.544866969396149337e+01	8.943836789833842516e+08	2.494097511516215893e-01	5.000000000000000000e+00	1.776447883900721436e+01	2.949512873628037379e+00	0.000000000000000000e+00	5.867490906133880912e-01	3.350961167928727491e+01
2.327685480874798998e+02	9.610168137065155936e-01	2.686191205802621745e-02	8.943836789898643494e+08	1.597023682750327467e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.283528957739200393e-03	1.632262889942665218e+00	2.465025900255513136e+01	2.701891303635505448e+00	2.684515849139677357e+02	1.000000000000000000e+00	-3.857658933535006440e+00	1.317611383173622301e-02	1.361553432879403225e+00	1.000000000000000000e+00	1.144463114758692557e+00	5.630264532478684032e+02	1.875607443969017396e+01	9.990930557250976562e-03	2.504563943506036949e+00	3.930330276489257812e-03	1.193395780189272273e+02	1.398127361455713480e+00	6.463308122410962309e-01	8.943836789798734188e+08	1.303763942179791968e+00	1.266479769170336667e-01	5.779234091318551236e+02	-6.060600280761718750e-03	1.269658487543667391e+00	-9.990930557250976562e-03	2.631211920423070616e+00	7.821607142101687504e-01	-6.718555811602255901e-02	1.752352903149734971e+02	2.801397301720016664e-01	8.943836790000517368e+08	2.571841319900199707e+00	6.863288914029030963e-01	3.546481615492632500e+01	6.282497931166657281e+02	1.167413580514148341e+00	1.000000000000000000e+04	1.210306515116269281e+02	-6.490202915828335861e-02	7.000000000000000000e+00	-3.930330276489257812e-03	1.175205582300995255e+00	2.321832044209111956e+01	6.060600280761718750e-03	1.489695588398676129e+01	8.036167194775878375e-02	3.000000000000000000e+01	1.545964278947552749e-02	8.943836789838037491e+08	9.325072794672502052e-01	1.550779030175400486e+01	8.943836789838037491e+08	2.496950619630546042e-01	5.000000000000000000e+00	1.987635408426633887e+01	2.957332453221567903e+00	0.000000000000000000e+00	5.728169171481969357e-01	3.360804241850424745e+01
-7.304090015032475947e+01	8.669509799297501207e-01	2.568104497573159978e-02	8.943836789896584749e+08	1.520587110686571286e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.830361114495083541e-02	5.830981927136840604e+00	2.343357748352940817e+01	2.702735420293735924e+00	2.686016168407454643e+02	1.000000000000000000e+00	-3.266042211404371454e+00	2.950283895817745056e-02	1.371472646754973379e+00	1.000000000000000000e+00	1.145824440487593243e+00	5.636180699699990555e+02	1.873459880847080683e+01	9.930491447448730469e-03	2.508337740189636733e+00	3.973007202148437500e-03	1.196805787771773311e+02	1.406693497479273525e+00	6.513584988592628910e-01	8.943836789797279835e+08	1.296041922814462399e+00	1.267264774177818687e-01	5.783897113231868161e+02	-5.957484245300292969e-03	1.263591570852445445e+00	-9.930491447448730469e-03	2.635064217607418602e+00	2.785464430214324327e+00	-6.569784205697093427e-03	1.753358743520763028e+02	5.217446450238788502e-01	8.943836789998784065e+08	2.572754474509771683e+00	6.860682452349189386e-01	3.368077768178734743e+01	6.042582699821145980e+02	1.162777767176060628e+00	1.050000000000000000e+04	1.156088975866525601e+02	-3.487339535064837293e-02	7.000000000000000000e+00	-3.973007202148437500e-03	1.175250409478047597e+00	2.317905939196774057e+01	5.957484245300292969e-03	1.477164135318775173e+01	3.607262316387475909e-02	3.000000000000000000e+01	1.199227813226599968e-03	8.943836789837009907e+08	9.213392435074923004e-01	1.548369059616628718e+01	8.943836789837009907e+08	2.495809670836277583e-01	5.000000000000000000e+00	1.881604941146771637e+01	2.954906674670332301e+00	0.000000000000000000e+00	5.698889537040225939e-01	3.357450571001702855e+01
-3.297402013275784611e+02	9.895619180582710950e-01	2.931769019171561602e-02	8.943836789897984266e+08	1.509390496688779848e+01	1.000000000000000000e+02	0.000000000000000000e+00	5.328040651964016661e-04	1.720120244065269866e+00	2.317453611716446815e+01	2.700000102811675351e+00	2.695924560197035476e+02	1.000000000000000000e+00	-1.416203814285875051e+00	1.158814881102866387e-02	1.312428659479410786e+00	1.000000000000000000e+00	1.141768959010158735e+00	5.654679083671176159e+02	1.875387811485992628e+01	9.839773178100585938e-03	2.496554959357896841e+00	3.929018974304199219e-03	1.200473355265094142e+02	1.350906036316756653e+00	6.526497707011864602e-01	8.943836789799586535e+08	1.349094066494918698e+00	1.265419994719731989e-01	5.805640037472026052e+02	-5.910754203796386719e-03	1.310668299350459254e+00	-9.839773178100585938e-03	2.623096958829870040e+00	7.103309762990587251e-01	4.336414701634039304e-02	1.758281168209046541e+02	1.446118361883043935e-01	8.943836790001004934e+08	2.569748184202942820e+00	6.870251466369603488e-01	3.337722186201409613e+01	6.455552785970060086e+02	1.167555653497248658e+00	1.100000000000000000e+04	1.323354205781176915e+02	4.283134295114399137e-02	7.000000000000000000e+00	-3.929018974304199219e-03	1.175242987620936264e+00	2.322181992801466777e+01	5.910754203796386719e-03	1.509609538008498575e+01	-3.177599820531184366e-02	3.000000000000000000e+01	1.105534474583209394e-02	8.943836789838876724e+08	9.986587003291670372e-01	1.550814622461893322e+01	8.943836789838876724e+08	2.499998874062282217e-01	5.000000000000000000e+00	1.868565888136971864e+01	2.950614340456455764e+00	0.000000000000000000e+00	5.759886396030547973e-01	3.363034175284822425e+01
2.292638373264331904e+02	9.194256302690064775e-01	2.671656723728252011e-02	8.943836789897567034e+08	1.538856214749543661e+01	1.000000000000000000e+02	0.000000000000000000e+00	-1.635016468462202610e-02	3.497825407756588234e+00	2.372675890317636771e+01	2.702938411435772181e+00	2.698358250107689855e+02	1.000000000000000000e+00	-8.527338301802325216e-01	-1.337639805998975563e-02	1.372791920479669248e+00	1.000000000000000000e+00	1.144640815561927871e+00	5.660313783512232249e+02	1.877168981321200292e+01	9.955763816833496094e-03	2.506034840757553006e+00	3.908872604370117188e-03	1.201178117183460046e+02	1.409468208125962407e+00	6.465617354543695683e-01	8.943836789798009396e+08	1.293470203309809552e+00	1.265694218861423970e-01	5.809278787412325755e+02	-6.046891212463378906e-03	1.259812342164026155e+00	-9.955763816833496094e-03	2.632604262643695403e+00	2.027203937407523249e+00	-5.107630510032645788e-02	1.760777416221082774e+02	4.041788639752362799e-01	8.943836789999772310e+08	2.572987489079624712e+00	6.859736569597963962e-01	3.416358987842027517e+01	5.792903881456627460e+02	1.169742374357571002e+00	1.150000000000000000e+04	1.203628278562589600e+02	-3.472614041570443177e-02	7.000000000000000000e+00	-3.908872604370117188e-03	1.175221688873425929e+00	2.323611956502656639e+01	6.046891212463378906e-03	1.489650039000934889e+01	3.769990704033662765e-02	3.000000000000000000e+01	2.973766624632293021e-03	8.943836789837098122e+08	9.177008717561749851e-01	1.551095780062508389e+01	8.943836789837098122e+08	2.495395645567292653e-01	5.000000000000000000e+00	1.916726220314502527e+01	2.955645814703672158e+00	0.000000000000000000e+00	5.756087803981858597e-01	3.365005899944389967e+01
-3.922922736470164295e+02	8.611535682588149498e-01	2.622279111400929036e-02	8.943836789896805286e+08	1.471521865069243162e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.015908526184384542e-02	1.915651843780887376e+00	2.266474461860089207e+01	2.700334049778345680e+00	2.694249176584739303e+02	1.000000000000000000e+00	-1.292454269462959715e+00	-1.154881039730788934e-02	1.333903495312936061e+00	1.000000000000000000e+00	1.145222233946902035e+00	5.655916579119405014e+02	1.877042265620283956e+01	9.953260421752929688e-03	2.504438735258005089e+00	3.959894180297851562e-03	1.201537570044108492e+02	1.368882168036774205e+00	6.496322900500151043e-01	8.943836789797272682e+08	1.331451881741571475e+00	1.268944149705295565e-01	5.803726337308947905e+02	-5.993366241455078125e-03	1.297429654915598363e+00	-9.953260421752929688e-03	2.631333150228534645e+00	4.540785442148228546e-01	-1.167363834925660981e-02	1.760129832490557646e+02	5.332617344599828169e-01	8.943836789998873472e+08	2.570112109070509465e+00	6.869156986457707337e-01	3.261563833551539204e+01	5.566394741740291465e+02	1.164206758973356015e+00	1.200000000000000000e+04	1.180950904773687284e+02	-3.183272361110045523e-02	7.000000000000000000e+00	-3.959894180297851562e-03	1.175253157366810797e+00	2.323145110575461558e+01	5.993366241455078125e-03	1.478097581895423573e+01	1.248279519485174800e-04	3.000000000000000000e+01	-3.170789565915175384e-02	8.943836789836871624e+08	9.726563124502641822e-01	1.552288105091447434e+01	8.943836789836871624e+08	2.499519657160317321e-01	5.000000000000000000e+00	1.826339386502565887e+01	2.955843312757987285e+00	0.000000000000000000e+00	5.707077209838797849e-01	3.364893793090222829e+01
4.419059072077604355e+02	6.641457716595533523e-01	1.891218383761405705e-02	8.943836789897239208e+08	1.694887201287328438e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.580479212711539461e-02	1.611462934682847958e+00	2.437756446819163969e+01	2.701454454136724692e+00	2.688593787060680143e+02	1.000000000000000000e+00	-3.170383778754578330e+00	6.097778738988606298e-03	1.365288005993652520e+00	1.000000000000000000e+00	1.153431743577081336e+00	5.637137284026488260e+02	1.875861826343908234e+01	9.902834892272949219e-03	2.523620003133228540e+00	3.877043724060058594e-03	1.193528874093104122e+02	1.391108583754294026e+00	6.469401162999708355e-01	8.943836789798210859e+08	1.310345870382430444e+00	1.276923444746009828e-01	5.775301213364631394e+02	-6.025791168212890625e-03	1.286024341614176558e+00	-9.902834892272949219e-03	2.651312347607829523e+00	7.463403382887412452e-01	-5.599183271834728970e-03	1.755014622872704990e+02	8.444457123439448321e-01	8.943836789999940395e+08	2.571347168568764108e+00	6.865150509294767334e-01	3.562668129100788406e+01	5.998353047433233769e+02	1.173206572828463745e+00	1.250000000000000000e+04	8.470907414507156830e+01	2.020560885528066564e-02	7.000000000000000000e+00	-3.877043724060058594e-03	1.175245656755750767e+00	2.322957046928170044e+01	6.025791168212890625e-03	1.381639293381431344e+01	1.169696201082326761e-02	3.000000000000000000e+01	3.190257086610411713e-02	8.943836789836981297e+08	9.419436309177942057e-01	1.551743444358750423e+01	8.943836789836981297e+08	2.497765571244063287e-01	5.000000000000000000e+00	1.969087372112910117e+01	2.953109402147638285e+00	0.000000000000000000e+00	5.797754458230287566e-01	3.363613715573904983e+01
-1.519683383326470789e+02	6.226235742228893866e-01	1.950922628222033495e-02	8.943836789894458055e+08	1.556562321152216022e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.965898047662319570e-02	5.798919761454451205e+00	2.416322222919643536e+01	2.706036475658584628e+00	2.688462570217292864e+02	1.000000000000000000e+00	-2.652364828779467665e+00	-4.313090161423323299e-02	1.408698921117770508e+00	1.000000000000000000e+00	1.152710319389637750e+00	5.642317473526239837e+02	1.876475561675641401e+01	9.778738021850585938e-03	2.527099998499409139e+00	3.881692886352539062e-03	1.198065560787943866e+02	1.436181547133376757e+00	6.524880433209769848e-01	8.943836789796670675e+08	1.269854928525207871e+00	1.271540346166188939e-01	5.782065380176355802e+02	-5.897045135498046875e-03	1.245555111998257525e+00	-9.778738021850585938e-03	2.654254033116028033e+00	2.816461147902276529e+00	-3.744622083793736067e-02	1.755789342521003391e+02	8.987053589480912263e-01	8.943836789998079538e+08	2.576401764207932654e+00	6.848675727484938580e-01	3.462041302850337843e+01	4.966411618185933321e+02	1.172685175762526733e+00	1.300000000000000000e+04	8.742232977480864520e+01	2.212759638685390939e-03	7.000000000000000000e+00	-3.881692886352539062e-03	1.175198805848460593e+00	2.320800950456892409e+01	5.897045135498046875e-03	1.397479066501162848e+01	-5.684680776295712723e-03	3.000000000000000000e+01	-3.471921137610197317e-03	8.943836789835487604e+08	8.841883054825780963e-01	1.547993029728555037e+01	8.943836789835487604e+08	2.490555124598708425e-01	5.000000000000000000e+00	1.929826582373547339e+01	2.947650061400930444e+00	0.000000000000000000e+00	5.817975833085478055e-01	3.360786728704824355e+01
